"","Species","lon","lat","Presence"
"477","Araucaria_angustifolia",-49.9938,-28.823569,1
"478","Araucaria_angustifolia",-49.994331,-28.823631,1
"479","Araucaria_angustifolia",-49.994867,-28.823753,1
"480","Araucaria_angustifolia",-49.995394,-28.823597,1
"481","Araucaria_angustifolia",-50.064044,-28.784592,1
"482","Araucaria_angustifolia",-50.064636,-28.784844,1
"483","Araucaria_angustifolia",-50.065128,-28.784911,1
"484","Araucaria_angustifolia",-50.065681,-28.784556,1
"485","Araucaria_angustifolia",-50.066464,-28.784328,1
"486","Araucaria_angustifolia",-50.067381,-28.784411,1
"487","Araucaria_angustifolia",-50.065664,-28.784019,1
"488","Araucaria_angustifolia",-50.065858,-28.783378,1
"489","Araucaria_angustifolia",-50.066014,-28.782925,1
"490","Araucaria_angustifolia",-50.066189,-28.782358,1
"491","Araucaria_angustifolia",-50.065917,-28.781892,1
"492","Araucaria_angustifolia",-50.066378,-28.781842,1
"493","Araucaria_angustifolia",-50.066694,-28.781308,1
"494","Araucaria_angustifolia",-50.066375,-28.780561,1
"495","Araucaria_angustifolia",-50.065894,-28.780353,1
"496","Araucaria_angustifolia",-50.065008,-28.78,1
"497","Araucaria_angustifolia",-50.064319,-28.779903,1
"498","Araucaria_angustifolia",-50.064456,-28.779272,1
"499","Araucaria_angustifolia",-50.063764,-28.779106,1
"500","Araucaria_angustifolia",-50.063725,-28.779578,1
"501","Araucaria_angustifolia",-50.062983,-28.780069,1
"502","Araucaria_angustifolia",-50.063483,-28.780253,1
"503","Araucaria_angustifolia",-50.064158,-28.780422,1
"504","Araucaria_angustifolia",-50.064719,-28.780925,1
"505","Araucaria_angustifolia",-50.064506,-28.781583,1
"506","Araucaria_angustifolia",-50.064289,-28.782025,1
"507","Araucaria_angustifolia",-50.064558,-28.782644,1
"508","Araucaria_angustifolia",-50.064956,-28.783194,1
"509","Araucaria_angustifolia",-50.064592,-28.783914,1
"510","Araucaria_angustifolia",-50.065089,-28.784408,1
"511","Araucaria_angustifolia",-50.077719,-29.046478,1
"512","Araucaria_angustifolia",-50.077078,-29.046717,1
"513","Araucaria_angustifolia",-50.076528,-29.046936,1
"514","Araucaria_angustifolia",-50.075925,-29.047194,1
"515","Araucaria_angustifolia",-50.075064,-29.047419,1
"516","Araucaria_angustifolia",-50.074392,-29.047639,1
"517","Araucaria_angustifolia",-50.073922,-29.047886,1
"518","Araucaria_angustifolia",-50.071108,-29.049644,1
"519","Araucaria_angustifolia",-50.070686,-29.050197,1
"520","Araucaria_angustifolia",-50.070258,-29.050864,1
"521","Araucaria_angustifolia",-50.069978,-29.051475,1
"522","Araucaria_angustifolia",-50.069486,-29.052214,1
"523","Araucaria_angustifolia",-50.073222,-29.048956,1
"524","Araucaria_angustifolia",-50.073894,-29.049336,1
"525","Araucaria_angustifolia",-50.074314,-29.049628,1
"526","Araucaria_angustifolia",-50.074656,-29.050056,1
"527","Araucaria_angustifolia",-50.074944,-29.050656,1
"528","Araucaria_angustifolia",-50.07495,-29.051111,1
"529","Araucaria_angustifolia",-50.075131,-29.051506,1
"530","Araucaria_angustifolia",-50.075475,-29.051911,1
"531","Araucaria_angustifolia",-50.075725,-29.052375,1
"532","Araucaria_angustifolia",-50.075583,-29.052864,1
"533","Araucaria_angustifolia",-50.075556,-29.053364,1
"534","Araucaria_angustifolia",-50.075672,-29.053822,1
"535","Araucaria_angustifolia",-50.075892,-29.054267,1
"536","Araucaria_angustifolia",-50.076236,-29.054736,1
"537","Araucaria_angustifolia",-50.077361,-29.055125,1
"538","Araucaria_angustifolia",-50.078575,-29.054608,1
"539","Araucaria_angustifolia",-50.079075,-29.054214,1
"540","Araucaria_angustifolia",-50.080203,-29.053683,1
"541","Araucaria_angustifolia",-50.9695,-28.548628,1
"542","Araucaria_angustifolia",-50.971503,-28.548514,1
"543","Araucaria_angustifolia",-50.969153,-28.549167,1
"544","Araucaria_angustifolia",-50.968328,-28.548933,1
"545","Araucaria_angustifolia",-50.971269,-28.548156,1
"546","Araucaria_angustifolia",-50.969897,-28.548494,1
"547","Araucaria_angustifolia",-50.972236,-28.548683,1
"548","Araucaria_angustifolia",-50.971036,-28.548558,1
"549","Araucaria_angustifolia",-50.9682,-28.547714,1
"550","Araucaria_angustifolia",-50.968858,-28.550017,1
"551","Araucaria_angustifolia",-50.971786,-28.548119,1
"552","Araucaria_angustifolia",-50.969719,-28.550828,1
"553","Araucaria_angustifolia",-50.970158,-28.549097,1
"554","Araucaria_angustifolia",-50.969033,-28.547689,1
"555","Araucaria_angustifolia",-50.96865,-28.547517,1
"556","Araucaria_angustifolia",-50.968897,-28.548653,1
"557","Araucaria_angustifolia",-50.971167,-28.5504,1
"558","Araucaria_angustifolia",-50.970222,-28.550972,1
"559","Araucaria_angustifolia",-50.968925,-28.549603,1
"560","Araucaria_angustifolia",-50.969611,-28.550011,1
"561","Araucaria_angustifolia",-50.969661,-28.548131,1
"562","Araucaria_angustifolia",-50.968536,-28.548125,1
"563","Araucaria_angustifolia",-50.969139,-28.548211,1
"564","Araucaria_angustifolia",-50.969714,-28.547764,1
"565","Araucaria_angustifolia",-50.972622,-28.549275,1
"566","Araucaria_angustifolia",-50.969411,-28.550444,1
"567","Araucaria_angustifolia",-50.968131,-28.548472,1
"568","Araucaria_angustifolia",-50.970689,-28.550325,1
"569","Araucaria_angustifolia",-50.970078,-28.550283,1
"570","Araucaria_angustifolia",-50.970536,-28.548547,1
"571","Araucaria_angustifolia",-50.763722,-28.206786,1
"572","Araucaria_angustifolia",-50.764297,-28.205933,1
"573","Araucaria_angustifolia",-50.804686,-28.222953,1
"574","Araucaria_angustifolia",-50.799897,-28.218406,1
"575","Araucaria_angustifolia",-50.765367,-28.210592,1
"576","Araucaria_angustifolia",-50.809242,-28.220278,1
"577","Araucaria_angustifolia",-50.763364,-28.208203,1
"578","Araucaria_angustifolia",-50.811892,-28.216686,1
"579","Araucaria_angustifolia",-50.796006,-28.219453,1
"580","Araucaria_angustifolia",-50.808803,-28.219183,1
"581","Araucaria_angustifolia",-50.792989,-28.219767,1
"582","Araucaria_angustifolia",-50.762914,-28.206833,1
"583","Araucaria_angustifolia",-50.764964,-28.205994,1
"584","Araucaria_angustifolia",-50.789225,-28.220497,1
"585","Araucaria_angustifolia",-50.765422,-28.206797,1
"586","Araucaria_angustifolia",-50.806061,-28.223961,1
"587","Araucaria_angustifolia",-50.764439,-28.207181,1
"588","Araucaria_angustifolia",-50.809236,-28.222375,1
"589","Araucaria_angustifolia",-50.776397,-28.213914,1
"590","Araucaria_angustifolia",-50.801564,-28.220319,1
"591","Araucaria_angustifolia",-50.80385,-28.222144,1
"592","Araucaria_angustifolia",-50.762742,-28.206478,1
"593","Araucaria_angustifolia",-50.7925,-28.2195,1
"594","Araucaria_angustifolia",-50.798772,-28.219625,1
"595","Araucaria_angustifolia",-50.807386,-28.223658,1
"596","Araucaria_angustifolia",-50.8019,-28.220728,1
"597","Araucaria_angustifolia",-50.789739,-28.220028,1
"598","Araucaria_angustifolia",-50.762281,-28.206581,1
"599","Araucaria_angustifolia",-50.762525,-28.206958,1
"600","Araucaria_angustifolia",-50.765683,-28.206389,1
"601","Araucaria_angustifolia",-50.291172,-28.045742,1
"602","Araucaria_angustifolia",-50.288906,-28.045933,1
"603","Araucaria_angustifolia",-50.288872,-28.047131,1
"604","Araucaria_angustifolia",-50.292578,-28.044328,1
"605","Araucaria_angustifolia",-50.293222,-28.044556,1
"618","Araucaria_angustifolia",-50.292,-28.049956,1
"623","Araucaria_angustifolia",-50.289342,-28.045578,1
"624","Araucaria_angustifolia",-50.288769,-28.046572,1
"625","Araucaria_angustifolia",-50.289214,-28.047467,1
"626","Araucaria_angustifolia",-50.289428,-28.048297,1
"627","Araucaria_angustifolia",-50.2899,-28.049514,1
"628","Araucaria_angustifolia",-50.287844,-28.047681,1
"629","Araucaria_angustifolia",-50.287842,-28.046919,1
"630","Araucaria_angustifolia",-50.287664,-28.046247,1
"631","Araucaria_angustifolia",-51.132444,-26.217753,1
"632","Araucaria_angustifolia",-51.132917,-26.217053,1
"633","Araucaria_angustifolia",-51.133281,-26.216725,1
"634","Araucaria_angustifolia",-51.132786,-26.216561,1
"635","Araucaria_angustifolia",-51.132214,-26.216058,1
"636","Araucaria_angustifolia",-51.131719,-26.216008,1
"637","Araucaria_angustifolia",-51.131761,-26.215417,1
"638","Araucaria_angustifolia",-51.132181,-26.215247,1
"639","Araucaria_angustifolia",-51.132447,-26.214706,1
"640","Araucaria_angustifolia",-51.132694,-26.215222,1
"641","Araucaria_angustifolia",-51.132989,-26.21545,1
"642","Araucaria_angustifolia",-51.133653,-26.216347,1
"643","Araucaria_angustifolia",-51.134544,-26.215172,1
"644","Araucaria_angustifolia",-51.135003,-26.215253,1
"645","Araucaria_angustifolia",-51.135486,-26.215203,1
"646","Araucaria_angustifolia",-51.135872,-26.215592,1
"647","Araucaria_angustifolia",-51.135822,-26.215975,1
"648","Araucaria_angustifolia",-51.135469,-26.215717,1
"649","Araucaria_angustifolia",-51.135111,-26.2155,1
"650","Araucaria_angustifolia",-51.134436,-26.215553,1
"651","Araucaria_angustifolia",-51.134333,-26.216008,1
"652","Araucaria_angustifolia",-51.131786,-26.214028,1
"653","Araucaria_angustifolia",-51.132292,-26.214264,1
"654","Araucaria_angustifolia",-51.132578,-26.214414,1
"655","Araucaria_angustifolia",-51.132683,-26.213872,1
"656","Araucaria_angustifolia",-51.132753,-26.213472,1
"657","Araucaria_angustifolia",-51.132525,-26.213181,1
"658","Araucaria_angustifolia",-51.132758,-26.212714,1
"659","Araucaria_angustifolia",-51.132894,-26.213136,1
"660","Araucaria_angustifolia",-51.133278,-26.213269,1
"661","Araucaria_angustifolia",-51.601428,-27.626361,1
"662","Araucaria_angustifolia",-51.601464,-27.625467,1
"663","Araucaria_angustifolia",-51.601194,-27.624103,1
"664","Araucaria_angustifolia",-51.601047,-27.623408,1
"665","Araucaria_angustifolia",-51.60085,-27.622794,1
"666","Araucaria_angustifolia",-51.600808,-27.621647,1
"667","Araucaria_angustifolia",-51.600928,-27.620908,1
"668","Araucaria_angustifolia",-51.600686,-27.61985,1
"669","Araucaria_angustifolia",-51.600667,-27.619461,1
"670","Araucaria_angustifolia",-51.600636,-27.618767,1
"671","Araucaria_angustifolia",-51.600597,-27.617711,1
"672","Araucaria_angustifolia",-51.600492,-27.617219,1
"673","Araucaria_angustifolia",-51.600489,-27.616753,1
"674","Araucaria_angustifolia",-51.600556,-27.615808,1
"675","Araucaria_angustifolia",-51.600542,-27.615406,1
"676","Araucaria_angustifolia",-51.600678,-27.614975,1
"677","Araucaria_angustifolia",-51.6007,-27.614322,1
"678","Araucaria_angustifolia",-51.600828,-27.6139,1
"679","Araucaria_angustifolia",-51.600867,-27.613378,1
"680","Araucaria_angustifolia",-51.600919,-27.612108,1
"681","Araucaria_angustifolia",-51.600844,-27.611506,1
"682","Araucaria_angustifolia",-51.601422,-27.610917,1
"683","Araucaria_angustifolia",-51.601772,-27.610733,1
"684","Araucaria_angustifolia",-51.600794,-27.610367,1
"685","Araucaria_angustifolia",-51.600772,-27.609758,1
"686","Araucaria_angustifolia",-51.599514,-27.613683,1
"687","Araucaria_angustifolia",-51.598083,-27.614208,1
"688","Araucaria_angustifolia",-51.602242,-27.627992,1
"689","Araucaria_angustifolia",-51.601875,-27.628336,1
"690","Araucaria_angustifolia",-51.601408,-27.629175,1
"691","Araucaria_angustifolia",-52.184239,-28.282756,1
"692","Araucaria_angustifolia",-52.184144,-28.283378,1
"693","Araucaria_angustifolia",-52.183856,-28.283742,1
"694","Araucaria_angustifolia",-52.183586,-28.284083,1
"695","Araucaria_angustifolia",-52.1832,-28.284547,1
"696","Araucaria_angustifolia",-52.183447,-28.285758,1
"697","Araucaria_angustifolia",-52.184153,-28.286061,1
"698","Araucaria_angustifolia",-52.184628,-28.286542,1
"699","Araucaria_angustifolia",-52.186783,-28.288342,1
"700","Araucaria_angustifolia",-52.187206,-28.288486,1
"701","Araucaria_angustifolia",-52.187761,-28.288806,1
"702","Araucaria_angustifolia",-52.188214,-28.289919,1
"703","Araucaria_angustifolia",-52.188078,-28.290411,1
"704","Araucaria_angustifolia",-52.187853,-28.290847,1
"705","Araucaria_angustifolia",-52.1871,-28.291572,1
"706","Araucaria_angustifolia",-52.188675,-28.29015,1
"707","Araucaria_angustifolia",-52.189739,-28.290736,1
"708","Araucaria_angustifolia",-52.190758,-28.292475,1
"709","Araucaria_angustifolia",-52.190975,-28.29285,1
"710","Araucaria_angustifolia",-52.191,-28.293403,1
"711","Araucaria_angustifolia",-52.190983,-28.29385,1
"712","Araucaria_angustifolia",-52.189928,-28.294,1
"713","Araucaria_angustifolia",-52.191272,-28.292658,1
"714","Araucaria_angustifolia",-52.191697,-28.293008,1
"715","Araucaria_angustifolia",-52.192625,-28.293644,1
"716","Araucaria_angustifolia",-52.192464,-28.294053,1
"717","Araucaria_angustifolia",-52.192372,-28.294317,1
"718","Araucaria_angustifolia",-52.191942,-28.294389,1
"719","Araucaria_angustifolia",-52.191583,-28.294714,1
"720","Araucaria_angustifolia",-52.191411,-28.295053,1
"721","Araucaria_angustifolia",-50.989064,-26.818839,1
"722","Araucaria_angustifolia",-50.988247,-26.818953,1
"723","Araucaria_angustifolia",-50.988508,-26.819456,1
"724","Araucaria_angustifolia",-50.988611,-26.819939,1
"725","Araucaria_angustifolia",-50.988636,-26.820503,1
"726","Araucaria_angustifolia",-50.988592,-26.820964,1
"727","Araucaria_angustifolia",-50.988375,-26.821422,1
"728","Araucaria_angustifolia",-50.987972,-26.821792,1
"729","Araucaria_angustifolia",-50.98795,-26.822308,1
"730","Araucaria_angustifolia",-50.988325,-26.822753,1
"731","Araucaria_angustifolia",-50.988528,-26.823219,1
"732","Araucaria_angustifolia",-50.988428,-26.823686,1
"733","Araucaria_angustifolia",-50.987986,-26.823222,1
"734","Araucaria_angustifolia",-50.987472,-26.823125,1
"735","Araucaria_angustifolia",-50.987019,-26.822697,1
"736","Araucaria_angustifolia",-50.986733,-26.822217,1
"737","Araucaria_angustifolia",-50.986117,-26.821778,1
"738","Araucaria_angustifolia",-50.98605,-26.822378,1
"739","Araucaria_angustifolia",-50.986083,-26.823011,1
"740","Araucaria_angustifolia",-50.986347,-26.823467,1
"741","Araucaria_angustifolia",-50.986542,-26.824128,1
"742","Araucaria_angustifolia",-50.986872,-26.823314,1
"743","Araucaria_angustifolia",-50.987464,-26.822558,1
"744","Araucaria_angustifolia",-50.987492,-26.821917,1
"745","Araucaria_angustifolia",-50.987267,-26.821572,1
"746","Araucaria_angustifolia",-50.987633,-26.821297,1
"747","Araucaria_angustifolia",-50.987631,-26.820797,1
"748","Araucaria_angustifolia",-50.987281,-26.820169,1
"749","Araucaria_angustifolia",-50.987647,-26.819789,1
"750","Araucaria_angustifolia",-50.987917,-26.819372,1
"751","Araucaria_angustifolia",-52.898153,-25.431711,1
"752","Araucaria_angustifolia",-52.897483,-25.431722,1
"753","Araucaria_angustifolia",-52.896947,-25.431811,1
"754","Araucaria_angustifolia",-52.894561,-25.432047,1
"755","Araucaria_angustifolia",-52.891075,-25.42965,1
"756","Araucaria_angustifolia",-52.89105,-25.429022,1
"757","Araucaria_angustifolia",-52.891292,-25.428558,1
"758","Araucaria_angustifolia",-52.892067,-25.428014,1
"759","Araucaria_angustifolia",-52.890986,-25.431483,1
"760","Araucaria_angustifolia",-52.892344,-25.427933,1
"761","Araucaria_angustifolia",-52.892278,-25.428514,1
"762","Araucaria_angustifolia",-52.892453,-25.428333,1
"763","Araucaria_angustifolia",-52.892308,-25.427431,1
"764","Araucaria_angustifolia",-52.889908,-25.432222,1
"765","Araucaria_angustifolia",-52.889967,-25.432547,1
"766","Araucaria_angustifolia",-52.890244,-25.432939,1
"767","Araucaria_angustifolia",-52.890717,-25.432717,1
"768","Araucaria_angustifolia",-52.891231,-25.432747,1
"769","Araucaria_angustifolia",-52.891753,-25.432656,1
"770","Araucaria_angustifolia",-52.892561,-25.432617,1
"771","Araucaria_angustifolia",-52.893197,-25.432528,1
"772","Araucaria_angustifolia",-52.893653,-25.433114,1
"773","Araucaria_angustifolia",-52.893222,-25.433369,1
"774","Araucaria_angustifolia",-52.892844,-25.433683,1
"775","Araucaria_angustifolia",-52.892464,-25.434078,1
"776","Araucaria_angustifolia",-52.889408,-25.433025,1
"777","Araucaria_angustifolia",-52.888458,-25.433117,1
"778","Araucaria_angustifolia",-52.8879,-25.433192,1
"779","Araucaria_angustifolia",-52.887294,-25.433286,1
"780","Araucaria_angustifolia",-52.889272,-25.431464,1
"781","Araucaria_angustifolia",-53.283061,-26.305292,1
"782","Araucaria_angustifolia",-53.2832,-26.305972,1
"783","Araucaria_angustifolia",-53.283342,-26.306533,1
"784","Araucaria_angustifolia",-53.283433,-26.3073,1
"785","Araucaria_angustifolia",-53.284031,-26.307586,1
"786","Araucaria_angustifolia",-53.284922,-26.307828,1
"787","Araucaria_angustifolia",-53.285758,-26.307792,1
"788","Araucaria_angustifolia",-53.286258,-26.308056,1
"789","Araucaria_angustifolia",-53.286531,-26.308694,1
"790","Araucaria_angustifolia",-53.286892,-26.3093,1
"791","Araucaria_angustifolia",-53.286989,-26.310031,1
"792","Araucaria_angustifolia",-53.287358,-26.310419,1
"793","Araucaria_angustifolia",-53.2877,-26.310828,1
"794","Araucaria_angustifolia",-53.288242,-26.311478,1
"795","Araucaria_angustifolia",-53.288525,-26.311842,1
"796","Araucaria_angustifolia",-53.288994,-26.312283,1
"797","Araucaria_angustifolia",-53.289442,-26.312742,1
"798","Araucaria_angustifolia",-53.289733,-26.313331,1
"799","Araucaria_angustifolia",-53.289983,-26.313717,1
"800","Araucaria_angustifolia",-53.290328,-26.314375,1
"801","Araucaria_angustifolia",-53.290108,-26.314889,1
"802","Araucaria_angustifolia",-53.289958,-26.315364,1
"803","Araucaria_angustifolia",-53.289533,-26.3157,1
"804","Araucaria_angustifolia",-53.290856,-26.314492,1
"805","Araucaria_angustifolia",-53.287475,-26.308292,1
"806","Araucaria_angustifolia",-53.287953,-26.307933,1
"807","Araucaria_angustifolia",-53.288322,-26.307339,1
"808","Araucaria_angustifolia",-53.288742,-26.306861,1
"809","Araucaria_angustifolia",-53.288389,-26.306519,1
"810","Araucaria_angustifolia",-53.287733,-26.306375,1
"811","Araucaria_angustifolia",-52.609642,-27.172525,1
"812","Araucaria_angustifolia",-52.609544,-27.171997,1
"813","Araucaria_angustifolia",-52.609469,-27.17155,1
"814","Araucaria_angustifolia",-52.609742,-27.171167,1
"815","Araucaria_angustifolia",-52.609625,-27.170831,1
"816","Araucaria_angustifolia",-52.609933,-27.170486,1
"817","Araucaria_angustifolia",-52.610283,-27.170822,1
"818","Araucaria_angustifolia",-52.610383,-27.171369,1
"819","Araucaria_angustifolia",-52.610033,-27.171711,1
"820","Araucaria_angustifolia",-52.610278,-27.172283,1
"821","Araucaria_angustifolia",-52.610464,-27.171978,1
"822","Araucaria_angustifolia",-52.610856,-27.171386,1
"823","Araucaria_angustifolia",-52.610581,-27.172683,1
"824","Araucaria_angustifolia",-52.610997,-27.172872,1
"825","Araucaria_angustifolia",-52.611103,-27.172194,1
"826","Araucaria_angustifolia",-52.611203,-27.171414,1
"827","Araucaria_angustifolia",-52.611492,-27.171797,1
"828","Araucaria_angustifolia",-52.611622,-27.172294,1
"829","Araucaria_angustifolia",-52.611611,-27.172794,1
"830","Araucaria_angustifolia",-52.611869,-27.173233,1
"831","Araucaria_angustifolia",-52.612439,-27.173272,1
"832","Araucaria_angustifolia",-52.612539,-27.172864,1
"833","Araucaria_angustifolia",-52.6123,-27.173728,1
"834","Araucaria_angustifolia",-52.613419,-27.173403,1
"835","Araucaria_angustifolia",-52.613286,-27.173839,1
"836","Araucaria_angustifolia",-52.614033,-27.173731,1
"837","Araucaria_angustifolia",-52.611311,-27.173439,1
"838","Araucaria_angustifolia",-52.609014,-27.171364,1
"839","Araucaria_angustifolia",-52.608686,-27.171892,1
"840","Araucaria_angustifolia",-52.608961,-27.172422,1
"841","Araucaria_angustifolia",-52.817547,-27.913206,1
"842","Araucaria_angustifolia",-52.8179,-27.912753,1
"843","Araucaria_angustifolia",-52.818592,-27.912267,1
"844","Araucaria_angustifolia",-52.819033,-27.912008,1
"845","Araucaria_angustifolia",-52.819642,-27.911775,1
"846","Araucaria_angustifolia",-52.820467,-27.911517,1
"847","Araucaria_angustifolia",-52.820622,-27.911117,1
"848","Araucaria_angustifolia",-52.820814,-27.910722,1
"849","Araucaria_angustifolia",-52.820772,-27.910306,1
"850","Araucaria_angustifolia",-52.821081,-27.909728,1
"851","Araucaria_angustifolia",-52.821017,-27.909014,1
"852","Araucaria_angustifolia",-52.820756,-27.908461,1
"853","Araucaria_angustifolia",-52.821,-27.90815,1
"854","Araucaria_angustifolia",-52.821247,-27.907833,1
"855","Araucaria_angustifolia",-52.821172,-27.9074,1
"856","Araucaria_angustifolia",-52.820803,-27.907044,1
"857","Araucaria_angustifolia",-52.820592,-27.906694,1
"858","Araucaria_angustifolia",-52.820469,-27.906303,1
"859","Araucaria_angustifolia",-52.820222,-27.905917,1
"860","Araucaria_angustifolia",-52.820197,-27.905197,1
"861","Araucaria_angustifolia",-52.820281,-27.904561,1
"862","Araucaria_angustifolia",-52.820306,-27.904144,1
"863","Araucaria_angustifolia",-52.820786,-27.903836,1
"864","Araucaria_angustifolia",-52.821078,-27.903467,1
"865","Araucaria_angustifolia",-52.821242,-27.902742,1
"866","Araucaria_angustifolia",-52.821292,-27.902244,1
"867","Araucaria_angustifolia",-52.821375,-27.901686,1
"868","Araucaria_angustifolia",-52.821444,-27.901253,1
"869","Araucaria_angustifolia",-52.821878,-27.900831,1
"870","Araucaria_angustifolia",-52.821961,-27.900467,1
"871","Araucaria_angustifolia",-50.551666,-28.348055,1
"875","Araucaria_angustifolia",-47.432486,-21.978169,1
"876","Araucaria_angustifolia",-49.185,-27.100556,1
"877","Araucaria_angustifolia",-50.383331,-29.383331,1
"878","Araucaria_angustifolia",-50.630833,-25.465556,1
"879","Araucaria_angustifolia",-51.166667,-28.216667,1
"880","Araucaria_angustifolia",-42.989542,-22.450475,1
"881","Araucaria_angustifolia",-52.181944,-28.313056,1
"882","Araucaria_angustifolia",-50.078858,-29.15805,1
"883","Araucaria_angustifolia",-50.079564,-29.157783,1
"884","Araucaria_angustifolia",-50.08015,-29.157731,1
"885","Araucaria_angustifolia",-50.080881,-29.157725,1
"886","Araucaria_angustifolia",-50.081361,-29.158061,1
"887","Araucaria_angustifolia",-50.081592,-29.158417,1
"888","Araucaria_angustifolia",-50.081794,-29.158994,1
"889","Araucaria_angustifolia",-50.081992,-29.159586,1
"890","Araucaria_angustifolia",-50.082297,-29.16,1
"891","Araucaria_angustifolia",-50.083103,-29.160206,1
"892","Araucaria_angustifolia",-50.083842,-29.160303,1
"893","Araucaria_angustifolia",-50.084989,-29.160672,1
"894","Araucaria_angustifolia",-50.085586,-29.160889,1
"895","Araucaria_angustifolia",-50.086617,-29.161047,1
"896","Araucaria_angustifolia",-50.087475,-29.161183,1
"897","Araucaria_angustifolia",-50.088089,-29.161328,1
"898","Araucaria_angustifolia",-50.089111,-29.161417,1
"899","Araucaria_angustifolia",-50.089733,-29.161089,1
"900","Araucaria_angustifolia",-50.090369,-29.160972,1
"901","Araucaria_angustifolia",-50.091006,-29.160833,1
"902","Araucaria_angustifolia",-50.0916,-29.160953,1
"903","Araucaria_angustifolia",-50.091881,-29.161703,1
"904","Araucaria_angustifolia",-50.092561,-29.161747,1
"905","Araucaria_angustifolia",-50.093228,-29.162353,1
"906","Araucaria_angustifolia",-50.094158,-29.162369,1
"907","Araucaria_angustifolia",-50.095031,-29.163411,1
"908","Araucaria_angustifolia",-50.095675,-29.163819,1
"909","Araucaria_angustifolia",-50.097581,-29.164678,1
"910","Araucaria_angustifolia",-50.079708,-29.158467,1
"911","Araucaria_angustifolia",-50.069581,-29.158231,1
"913","Araucaria_angustifolia",-46.039722,-22.868333,1
"914","Araucaria_angustifolia",-45.105833,-22.458333,1
"918","Araucaria_angustifolia",-46.662777,-22.686666,1
"920","Araucaria_angustifolia",-50.389722,-29.406692,1
"921","Araucaria_angustifolia",-50.389,-29.408728,1
"923","Araucaria_angustifolia",-50.306111,-26.219444,1
"924","Araucaria_angustifolia",-50.386583,-29.429653,1
"925","Araucaria_angustifolia",-52.778869,-27.100717,1
"926","Araucaria_angustifolia",-50.301211,-26.242403,1
"927","Araucaria_angustifolia",-50.581747,-25.382203,1
"928","Araucaria_angustifolia",-50.2,-29.48,1
"929","Araucaria_angustifolia",-50.301156,-26.2413,1
"930","Araucaria_angustifolia",-48.5,-23.95,1
"931","Araucaria_angustifolia",-52.779719,-27.088608,1
"932","Araucaria_angustifolia",-51.818639,-26.798667,1
"933","Araucaria_angustifolia",-51.806778,-26.801222,1
"934","Araucaria_angustifolia",-51.806778,-26.826806,1
"935","Araucaria_angustifolia",-51.865222,-26.786278,1
"936","Araucaria_angustifolia",-51.965694,-26.754028,1
"937","Araucaria_angustifolia",-51.975361,-26.760667,1
"938","Araucaria_angustifolia",-52.022611,-26.815417,1
"939","Araucaria_angustifolia",-51.935139,-26.702194,1
"940","Araucaria_angustifolia",-51.978333,-26.831444,1
"941","Araucaria_angustifolia",-51.988722,-26.834722,1
"942","Araucaria_angustifolia",-51.934,-26.724722,1
"943","Araucaria_angustifolia",-50.058,-29.164,1
"946","Araucaria_angustifolia",-50.385189,-29.418667,1
"947","Araucaria_angustifolia",-52.529317,-29.626631,1
"948","Araucaria_angustifolia",-52.784722,-27.107778,1
"949","Araucaria_angustifolia",-51.154167,-28.215444,1
"950","Araucaria_angustifolia",-50.393564,-29.015876,1
"951","Araucaria_angustifolia",-50.603608,-29.40939,1
"952","Araucaria_angustifolia",-52.166389,-28.278889,1
"953","Araucaria_angustifolia",-49.158056,-25.320278,1
"954","Araucaria_angustifolia",-52.185422,-28.281858,1
